Sat Apr  1 14:11:02 2017,16.0,24.0
Sat Apr  1 14:12:00 2017,16.0,24.0
Sat Apr  1 14:13:00 2017,16.0,24.0
Sat Apr  1 14:14:00 2017,16.0,24.0
Sat Apr  1 14:15:00 2017,16.0,24.0
Sat Apr  1 14:16:00 2017,16.0,24.0
Sat Apr  1 14:17:02 2017,16.0,24.0
Sat Apr  1 14:18:00 2017,16.0,24.0
Sat Apr  1 14:19:04 2017,16.0,24.0
Sat Apr  1 14:20:00 2017,16.0,24.0
Sat Apr  1 14:21:04 2017,16.0,24.0
Sat Apr  1 14:22:00 2017,16.0,24.0
Sat Apr  1 14:23:02 2017,16.0,24.0
Sat Apr  1 14:24:00 2017,16.0,24.0
Sat Apr  1 14:25:02 2017,16.0,24.0
Sat Apr  1 14:26:00 2017,16.0,24.0
Sat Apr  1 14:27:00 2017,16.0,24.0
Sat Apr  1 14:28:00 2017,16.0,24.0
Sat Apr  1 14:29:02 2017,16.0,24.0
Sat Apr  1 14:30:00 2017,16.0,24.0
Sat Apr  1 14:31:00 2017,16.0,24.0
Sat Apr  1 14:32:00 2017,16.0,24.0
Sat Apr  1 14:33:00 2017,16.0,24.0
Sat Apr  1 14:34:00 2017,16.0,24.0
Sat Apr  1 14:35:00 2017,16.0,24.0
Sat Apr  1 14:36:00 2017,16.0,24.0
Sat Apr  1 14:37:00 2017,16.0,24.0
Sat Apr  1 14:38:02 2017,16.0,24.0
Sat Apr  1 14:39:00 2017,16.0,24.0
Sat Apr  1 14:40:00 2017,16.0,24.0
Sat Apr  1 14:41:00 2017,16.0,24.0
Sat Apr  1 14:42:00 2017,16.0,24.0
Sat Apr  1 14:43:02 2017,16.0,24.0
Sat Apr  1 14:44:00 2017,16.0,24.0
Sat Apr  1 14:45:00 2017,16.0,24.0
Sat Apr  1 14:46:00 2017,16.0,24.0
Sat Apr  1 14:47:02 2017,16.0,24.0
Sat Apr  1 14:48:00 2017,16.0,24.0
Sat Apr  1 14:49:00 2017,16.0,24.0
Sat Apr  1 14:50:00 2017,16.0,24.0
Sat Apr  1 14:51:00 2017,16.0,24.0
Sat Apr  1 14:52:00 2017,16.0,24.0
Sat Apr  1 14:53:00 2017,16.0,24.0
Sat Apr  1 14:54:00 2017,16.0,24.0
Sat Apr  1 14:55:02 2017,16.0,24.0
Sat Apr  1 14:56:02 2017,16.0,24.0
Sat Apr  1 14:57:00 2017,16.0,24.0
Sat Apr  1 14:58:00 2017,15.0,25.0
Sat Apr  1 14:59:00 2017,16.0,24.0
Sat Apr  1 15:00:00 2017,16.0,24.0
Sat Apr  1 15:01:00 2017,28.0,24.0
Sat Apr  1 15:02:00 2017,16.0,24.0
Sat Apr  1 15:03:00 2017,16.0,24.0
Sat Apr  1 15:04:00 2017,16.0,24.0
Sat Apr  1 15:05:00 2017,16.0,24.0
Sat Apr  1 15:06:00 2017,16.0,24.0
Sat Apr  1 15:07:00 2017,16.0,24.0
Sat Apr  1 15:08:00 2017,16.0,24.0
Sat Apr  1 15:09:00 2017,16.0,24.0
Sat Apr  1 15:10:00 2017,16.0,24.0
Sat Apr  1 15:11:00 2017,16.0,24.0
Sat Apr  1 15:12:00 2017,16.0,24.0
Sat Apr  1 15:13:00 2017,16.0,24.0
Sat Apr  1 15:14:00 2017,16.0,24.0
Sat Apr  1 15:15:00 2017,16.0,24.0
Sat Apr  1 15:16:00 2017,16.0,24.0
Sat Apr  1 15:17:00 2017,16.0,24.0
Sat Apr  1 15:18:00 2017,16.0,24.0
Sat Apr  1 15:19:00 2017,16.0,24.0
Sat Apr  1 15:20:00 2017,16.0,24.0
Sat Apr  1 15:21:00 2017,16.0,24.0
Sat Apr  1 15:22:02 2017,15.0,25.0
Sat Apr  1 15:23:00 2017,15.0,25.0
Sat Apr  1 15:24:02 2017,15.0,25.0
Sat Apr  1 15:25:00 2017,15.0,25.0
Sat Apr  1 15:26:00 2017,15.0,25.0
Sat Apr  1 15:27:00 2017,15.0,25.0
Sat Apr  1 15:28:00 2017,15.0,25.0
Sat Apr  1 15:29:00 2017,15.0,25.0
Sat Apr  1 15:30:00 2017,15.0,25.0
Sat Apr  1 15:31:00 2017,15.0,25.0
Sat Apr  1 15:32:00 2017,15.0,25.0
Sat Apr  1 15:33:00 2017,15.0,25.0
Sat Apr  1 15:34:00 2017,15.0,25.0
Sat Apr  1 15:35:00 2017,15.0,25.0
Sat Apr  1 15:36:02 2017,15.0,25.0
Sat Apr  1 15:37:02 2017,15.0,25.0
Sat Apr  1 15:38:00 2017,15.0,25.0
Sat Apr  1 15:39:00 2017,15.0,25.0
Sat Apr  1 15:40:00 2017,15.0,25.0
Sat Apr  1 15:41:00 2017,15.0,25.0
Sat Apr  1 15:42:00 2017,15.0,25.0
Sat Apr  1 15:43:00 2017,15.0,25.0
Sat Apr  1 15:44:00 2017,15.0,25.0
Sat Apr  1 15:45:00 2017,15.0,25.0
Sat Apr  1 15:46:00 2017,15.0,25.0
Sat Apr  1 15:47:00 2017,15.0,25.0
Sat Apr  1 15:48:00 2017,15.0,25.0
Sat Apr  1 15:49:02 2017,15.0,25.0
Sat Apr  1 15:50:00 2017,15.0,25.0
Sat Apr  1 15:51:00 2017,15.0,25.0
Sat Apr  1 15:52:00 2017,15.0,25.0
Sat Apr  1 15:53:00 2017,15.0,25.0
Sat Apr  1 15:54:00 2017,15.0,25.0
Sat Apr  1 15:55:00 2017,15.0,25.0
Sat Apr  1 15:56:02 2017,15.0,25.0
Sat Apr  1 15:57:00 2017,15.0,25.0
Sat Apr  1 15:58:00 2017,15.0,25.0
Sat Apr  1 15:59:00 2017,15.0,25.0
Sat Apr  1 16:00:00 2017,15.0,25.0
Sat Apr  1 16:01:00 2017,15.0,26.0
Sat Apr  1 16:02:02 2017,15.0,26.0
Sat Apr  1 16:03:02 2017,15.0,26.0
Sat Apr  1 16:04:00 2017,15.0,26.0
Sat Apr  1 16:05:00 2017,15.0,26.0
Sat Apr  1 16:06:00 2017,15.0,26.0
Sat Apr  1 16:07:00 2017,15.0,26.0
Sat Apr  1 16:08:00 2017,15.0,26.0
Sat Apr  1 16:09:00 2017,15.0,26.0
Sat Apr  1 16:10:00 2017,15.0,26.0
Sat Apr  1 16:11:04 2017,15.0,26.0
Sat Apr  1 16:12:00 2017,15.0,26.0
Sat Apr  1 16:13:00 2017,15.0,26.0
Sat Apr  1 16:14:00 2017,15.0,26.0
Sat Apr  1 16:15:00 2017,15.0,26.0
Sat Apr  1 16:16:00 2017,15.0,26.0
Sat Apr  1 16:17:00 2017,15.0,26.0
Sat Apr  1 16:18:00 2017,15.0,26.0
Sat Apr  1 16:19:00 2017,15.0,26.0
Sat Apr  1 16:20:00 2017,15.0,26.0
Sat Apr  1 16:21:00 2017,15.0,26.0
Sat Apr  1 16:22:00 2017,15.0,26.0
Sat Apr  1 16:23:00 2017,15.0,26.0
Sat Apr  1 16:24:00 2017,15.0,26.0
Sat Apr  1 16:25:00 2017,15.0,26.0
Sat Apr  1 16:26:00 2017,15.0,26.0
Sat Apr  1 16:27:00 2017,15.0,26.0
Sat Apr  1 16:28:00 2017,15.0,26.0
Sat Apr  1 16:29:00 2017,15.0,26.0
Sat Apr  1 16:30:00 2017,15.0,26.0
Sat Apr  1 16:31:00 2017,15.0,26.0
Sat Apr  1 16:32:00 2017,15.0,26.0
Sat Apr  1 16:33:00 2017,15.0,26.0
Sat Apr  1 16:34:00 2017,15.0,26.0
Sat Apr  1 16:35:03 2017,15.0,26.0
Sat Apr  1 16:36:02 2017,15.0,26.0
Sat Apr  1 16:37:00 2017,15.0,26.0
Sat Apr  1 16:38:02 2017,15.0,26.0
Sat Apr  1 16:39:00 2017,15.0,26.0
Sat Apr  1 16:40:00 2017,15.0,26.0
Sat Apr  1 16:41:00 2017,15.0,26.0
Sat Apr  1 16:42:00 2017,15.0,26.0
Sat Apr  1 16:43:00 2017,15.0,26.0
Sat Apr  1 16:44:00 2017,15.0,26.0
Sat Apr  1 16:45:00 2017,15.0,26.0
Sat Apr  1 16:46:00 2017,15.0,26.0
Sat Apr  1 16:47:00 2017,15.0,26.0
Sat Apr  1 16:48:00 2017,15.0,26.0
Sat Apr  1 16:49:00 2017,15.0,26.0
Sat Apr  1 16:50:00 2017,15.0,26.0
Sat Apr  1 16:51:00 2017,15.0,26.0
Sat Apr  1 16:52:00 2017,15.0,26.0
Sat Apr  1 16:53:00 2017,15.0,26.0
Sat Apr  1 16:54:00 2017,15.0,26.0
Sat Apr  1 16:55:00 2017,15.0,26.0
Sat Apr  1 16:56:00 2017,15.0,26.0
Sat Apr  1 16:57:00 2017,15.0,26.0
Sat Apr  1 16:58:02 2017,15.0,26.0
Sat Apr  1 16:59:00 2017,15.0,26.0
Sat Apr  1 17:00:00 2017,15.0,26.0
Sat Apr  1 17:01:00 2017,15.0,26.0
Sat Apr  1 17:02:00 2017,15.0,26.0
Sat Apr  1 17:03:02 2017,15.0,26.0
Sat Apr  1 17:04:00 2017,15.0,26.0
Sat Apr  1 17:05:00 2017,15.0,26.0
Sat Apr  1 17:06:00 2017,15.0,26.0
Sat Apr  1 17:07:00 2017,15.0,26.0
Sat Apr  1 17:08:00 2017,15.0,26.0
Sat Apr  1 17:09:00 2017,15.0,26.0
Sat Apr  1 17:10:00 2017,15.0,26.0
Sat Apr  1 17:11:00 2017,15.0,26.0
Sat Apr  1 17:12:02 2017,15.0,26.0
Sat Apr  1 17:13:00 2017,15.0,26.0
Sat Apr  1 17:14:00 2017,15.0,26.0
Sat Apr  1 17:15:02 2017,15.0,26.0
Sat Apr  1 17:16:00 2017,15.0,26.0
Sat Apr  1 17:17:00 2017,15.0,26.0
Sat Apr  1 17:18:00 2017,15.0,26.0
Sat Apr  1 17:19:00 2017,15.0,26.0
Sat Apr  1 17:20:00 2017,15.0,26.0
Sat Apr  1 17:21:00 2017,15.0,26.0
Sat Apr  1 17:22:02 2017,15.0,26.0
Sat Apr  1 17:23:02 2017,15.0,26.0
Sat Apr  1 17:24:00 2017,15.0,26.0
Sat Apr  1 17:25:00 2017,15.0,26.0
Sat Apr  1 17:26:00 2017,15.0,26.0
Sat Apr  1 17:27:00 2017,15.0,26.0
Sat Apr  1 17:28:02 2017,15.0,26.0
Sat Apr  1 17:29:00 2017,15.0,26.0
Sat Apr  1 17:30:00 2017,15.0,26.0
Sat Apr  1 17:31:00 2017,15.0,26.0
Sat Apr  1 17:32:00 2017,15.0,26.0
Sat Apr  1 17:33:02 2017,15.0,26.0
Sat Apr  1 17:34:04 2017,15.0,26.0
Sat Apr  1 17:35:00 2017,15.0,26.0
Sat Apr  1 17:36:00 2017,15.0,26.0
Sat Apr  1 17:37:02 2017,15.0,26.0
Sat Apr  1 17:38:00 2017,15.0,26.0
Sat Apr  1 17:39:00 2017,15.0,26.0
Sat Apr  1 17:40:00 2017,15.0,26.0
Sat Apr  1 17:41:00 2017,15.0,26.0
Sat Apr  1 17:42:00 2017,15.0,26.0
Sat Apr  1 17:43:00 2017,15.0,26.0
Sat Apr  1 17:44:02 2017,15.0,26.0
Sat Apr  1 17:45:02 2017,15.0,26.0
Sat Apr  1 17:46:00 2017,15.0,26.0
Sat Apr  1 17:47:00 2017,14.0,27.0
Sat Apr  1 17:48:02 2017,15.0,26.0
Sat Apr  1 17:49:00 2017,15.0,26.0
Sat Apr  1 17:50:00 2017,15.0,26.0
Sat Apr  1 17:51:00 2017,14.0,27.0
Sat Apr  1 17:52:04 2017,15.0,26.0
Sat Apr  1 17:53:00 2017,15.0,26.0
Sat Apr  1 17:54:00 2017,14.0,27.0
Sat Apr  1 17:55:00 2017,14.0,27.0
Sat Apr  1 17:56:00 2017,14.0,27.0
Sat Apr  1 17:57:00 2017,14.0,27.0
Sat Apr  1 17:58:02 2017,14.0,27.0
Sat Apr  1 17:59:00 2017,14.0,27.0
Sat Apr  1 18:00:00 2017,14.0,27.0
Sat Apr  1 18:01:00 2017,14.0,27.0
Sat Apr  1 18:02:00 2017,14.0,27.0
Sat Apr  1 18:03:00 2017,14.0,27.0
Sat Apr  1 18:04:00 2017,14.0,27.0
Sat Apr  1 18:05:00 2017,14.0,27.0
Sat Apr  1 18:06:00 2017,14.0,27.0
Sat Apr  1 18:07:00 2017,14.0,27.0
Sat Apr  1 18:08:00 2017,14.0,27.0
Sat Apr  1 18:09:02 2017,14.0,27.0
Sat Apr  1 18:10:00 2017,14.0,27.0
Sat Apr  1 18:11:00 2017,14.0,27.0
Sat Apr  1 18:12:02 2017,14.0,27.0
Sat Apr  1 18:13:00 2017,14.0,27.0
Sat Apr  1 18:14:00 2017,14.0,27.0
Sat Apr  1 18:15:00 2017,14.0,27.0
Sat Apr  1 18:16:00 2017,14.0,27.0
Sat Apr  1 18:17:00 2017,14.0,27.0
Sat Apr  1 18:18:00 2017,14.0,27.0
Sat Apr  1 18:19:00 2017,14.0,27.0
Sat Apr  1 18:20:02 2017,14.0,27.0
Sat Apr  1 18:21:02 2017,14.0,27.0
Sat Apr  1 18:22:00 2017,13.0,27.0
Sat Apr  1 18:23:00 2017,14.0,27.0
Sat Apr  1 18:24:00 2017,14.0,27.0
Sat Apr  1 18:25:00 2017,14.0,27.0
Sat Apr  1 18:26:00 2017,14.0,27.0
Sat Apr  1 18:27:00 2017,14.0,27.0
Sat Apr  1 18:28:00 2017,14.0,27.0
Sat Apr  1 18:29:00 2017,14.0,27.0
Sat Apr  1 18:30:00 2017,14.0,27.0
Sat Apr  1 18:31:00 2017,14.0,27.0
Sat Apr  1 18:32:00 2017,14.0,27.0
Sat Apr  1 18:33:00 2017,14.0,27.0
Sat Apr  1 18:34:00 2017,14.0,27.0
Sat Apr  1 18:35:00 2017,14.0,27.0
Sat Apr  1 18:36:00 2017,14.0,27.0
Sat Apr  1 18:37:02 2017,14.0,27.0
Sat Apr  1 18:38:02 2017,14.0,27.0
Sat Apr  1 18:39:00 2017,13.0,27.0
Sat Apr  1 18:40:00 2017,14.0,27.0
Sat Apr  1 18:41:00 2017,14.0,27.0
Sat Apr  1 18:42:04 2017,13.0,27.0
Sat Apr  1 18:43:00 2017,13.0,27.0
Sat Apr  1 18:44:00 2017,13.0,27.0
Sat Apr  1 18:45:00 2017,14.0,27.0
Sat Apr  1 18:46:00 2017,14.0,27.0
Sat Apr  1 18:47:00 2017,14.0,27.0
Sat Apr  1 18:48:00 2017,14.0,27.0
Sat Apr  1 18:49:00 2017,14.0,27.0
Sat Apr  1 18:50:00 2017,14.0,27.0
Sat Apr  1 18:51:00 2017,13.0,27.0
Sat Apr  1 18:52:00 2017,13.0,27.0
Sat Apr  1 18:53:00 2017,13.0,27.0
Sat Apr  1 18:54:00 2017,13.0,27.0
Sat Apr  1 18:55:04 2017,13.0,27.0
Sat Apr  1 18:56:02 2017,13.0,27.0
Sat Apr  1 18:57:00 2017,13.0,27.0
Sat Apr  1 18:58:00 2017,13.0,27.0
Sat Apr  1 18:59:00 2017,13.0,27.0
Sat Apr  1 19:00:00 2017,13.0,27.0
Sat Apr  1 19:01:00 2017,13.0,27.0
Sat Apr  1 19:02:00 2017,13.0,27.0
Sat Apr  1 19:03:00 2017,13.0,27.0
Sat Apr  1 19:04:00 2017,13.0,27.0
Sat Apr  1 19:05:00 2017,13.0,27.0
Sat Apr  1 19:06:00 2017,13.0,27.0
Sat Apr  1 19:07:00 2017,13.0,27.0
Sat Apr  1 19:08:00 2017,13.0,27.0
Sat Apr  1 19:09:00 2017,13.0,27.0
Sat Apr  1 19:10:00 2017,13.0,27.0
Sat Apr  1 19:11:00 2017,13.0,27.0
Sat Apr  1 19:12:00 2017,13.0,27.0
Sat Apr  1 19:13:00 2017,13.0,27.0
Sat Apr  1 19:14:02 2017,13.0,27.0
Sat Apr  1 19:15:00 2017,13.0,27.0
Sat Apr  1 19:16:00 2017,13.0,27.0
Sat Apr  1 19:17:00 2017,13.0,27.0
Sat Apr  1 19:18:00 2017,13.0,27.0
Sat Apr  1 19:19:00 2017,13.0,27.0
Sat Apr  1 19:20:02 2017,13.0,27.0
Sat Apr  1 19:21:00 2017,13.0,27.0
Sat Apr  1 19:22:00 2017,13.0,27.0
Sat Apr  1 19:23:00 2017,13.0,27.0
Sat Apr  1 19:24:00 2017,13.0,27.0
Sat Apr  1 19:25:02 2017,13.0,27.0
Sat Apr  1 19:26:00 2017,13.0,27.0
Sat Apr  1 19:27:00 2017,13.0,27.0
Sat Apr  1 19:28:02 2017,13.0,27.0
Sat Apr  1 19:29:00 2017,13.0,27.0
Sat Apr  1 19:30:00 2017,13.0,27.0
Sat Apr  1 19:31:00 2017,13.0,27.0
Sat Apr  1 19:32:00 2017,13.0,27.0
Sat Apr  1 19:33:02 2017,13.0,27.0
Sat Apr  1 19:34:02 2017,13.0,27.0
Sat Apr  1 19:35:04 2017,13.0,27.0
Sat Apr  1 19:36:04 2017,13.0,27.0
Sat Apr  1 19:37:02 2017,13.0,27.0
Sat Apr  1 19:38:00 2017,13.0,27.0
Sat Apr  1 19:39:00 2017,13.0,27.0
Sat Apr  1 19:40:00 2017,13.0,27.0
Sat Apr  1 19:41:00 2017,13.0,27.0
Sat Apr  1 19:42:00 2017,13.0,27.0
Sat Apr  1 19:43:00 2017,13.0,27.0
Sat Apr  1 19:44:00 2017,13.0,27.0
Sat Apr  1 19:45:00 2017,13.0,27.0
Sat Apr  1 19:46:00 2017,13.0,27.0
Sat Apr  1 19:47:00 2017,13.0,27.0
Sat Apr  1 19:48:00 2017,13.0,27.0
Sat Apr  1 19:49:00 2017,13.0,27.0
Sat Apr  1 19:50:00 2017,13.0,27.0
Sat Apr  1 19:51:00 2017,14.0,27.0
Sat Apr  1 19:52:00 2017,13.0,27.0
Sat Apr  1 19:53:00 2017,13.0,27.0
Sat Apr  1 19:54:02 2017,13.0,27.0
Sat Apr  1 19:55:00 2017,13.0,27.0
Sat Apr  1 19:56:00 2017,13.0,27.0
Sat Apr  1 19:57:00 2017,13.0,27.0
Sat Apr  1 19:58:00 2017,13.0,27.0
Sat Apr  1 19:59:00 2017,14.0,26.0
Sat Apr  1 20:00:00 2017,14.0,26.0
Sat Apr  1 20:01:00 2017,14.0,26.0
Sat Apr  1 20:02:00 2017,15.0,26.0
Sat Apr  1 20:03:00 2017,15.0,26.0
Sat Apr  1 20:04:02 2017,14.0,26.0
Sat Apr  1 20:05:00 2017,14.0,26.0
Sat Apr  1 20:06:02 2017,14.0,26.0
Sat Apr  1 20:07:00 2017,14.0,26.0
Sat Apr  1 20:08:02 2017,14.0,26.0
Sat Apr  1 20:09:00 2017,14.0,26.0
Sat Apr  1 20:10:00 2017,14.0,26.0
Sat Apr  1 20:11:00 2017,14.0,26.0
Sat Apr  1 20:12:00 2017,14.0,26.0
Sat Apr  1 20:13:00 2017,14.0,26.0
Sat Apr  1 20:14:00 2017,14.0,26.0
Sat Apr  1 20:15:00 2017,14.0,26.0
Sat Apr  1 20:16:00 2017,14.0,26.0
Sat Apr  1 20:17:00 2017,14.0,26.0
Sat Apr  1 20:18:00 2017,14.0,26.0
Sat Apr  1 20:19:00 2017,14.0,26.0
Sat Apr  1 20:20:00 2017,14.0,26.0
Sat Apr  1 20:21:04 2017,14.0,26.0
Sat Apr  1 20:22:00 2017,14.0,26.0
Sat Apr  1 20:23:00 2017,14.0,26.0
Sat Apr  1 20:24:00 2017,14.0,26.0
Sat Apr  1 20:25:00 2017,14.0,26.0
Sat Apr  1 20:26:00 2017,14.0,26.0
Sat Apr  1 20:27:00 2017,14.0,26.0
Sat Apr  1 20:28:00 2017,14.0,26.0
Sat Apr  1 20:29:00 2017,14.0,26.0
Sat Apr  1 20:30:00 2017,14.0,26.0
Sat Apr  1 20:31:02 2017,14.0,26.0
Sat Apr  1 20:32:00 2017,14.0,26.0
Sat Apr  1 20:33:00 2017,14.0,26.0
Sat Apr  1 20:34:00 2017,14.0,26.0
Sat Apr  1 20:35:00 2017,14.0,26.0
Sat Apr  1 20:36:00 2017,14.0,26.0
Sat Apr  1 20:37:00 2017,14.0,26.0
Sat Apr  1 20:38:00 2017,14.0,26.0
Sat Apr  1 20:39:00 2017,14.0,26.0
Sat Apr  1 20:40:00 2017,14.0,26.0
Sat Apr  1 20:41:00 2017,14.0,26.0
Sat Apr  1 20:42:00 2017,14.0,26.0
Sat Apr  1 20:43:00 2017,14.0,26.0
Sat Apr  1 20:44:00 2017,14.0,26.0
Sat Apr  1 20:45:00 2017,15.0,26.0
Sat Apr  1 20:46:02 2017,15.0,26.0
Sat Apr  1 20:47:00 2017,14.0,26.0
Sat Apr  1 20:48:00 2017,15.0,26.0
Sat Apr  1 20:49:00 2017,15.0,26.0
Sat Apr  1 20:50:00 2017,15.0,26.0
Sat Apr  1 20:51:00 2017,15.0,26.0
Sat Apr  1 20:52:04 2017,14.0,26.0
Sat Apr  1 20:53:00 2017,14.0,26.0
Sat Apr  1 20:54:00 2017,15.0,26.0
Sat Apr  1 20:55:00 2017,15.0,26.0
Sat Apr  1 20:56:00 2017,15.0,26.0
Sat Apr  1 20:57:02 2017,15.0,26.0
Sat Apr  1 20:58:00 2017,14.0,26.0
Sat Apr  1 20:59:00 2017,15.0,26.0
Sat Apr  1 21:00:02 2017,15.0,26.0
Sat Apr  1 21:01:02 2017,15.0,26.0
Sat Apr  1 21:02:02 2017,15.0,26.0
Sat Apr  1 21:03:00 2017,14.0,26.0
Sat Apr  1 21:04:02 2017,15.0,26.0
Sat Apr  1 21:05:00 2017,14.0,26.0
Sat Apr  1 21:06:00 2017,15.0,26.0
Sat Apr  1 21:07:00 2017,15.0,26.0
Sat Apr  1 21:08:04 2017,14.0,26.0
Sat Apr  1 21:09:00 2017,14.0,26.0
Sat Apr  1 21:10:00 2017,15.0,26.0
Sat Apr  1 21:11:02 2017,15.0,26.0
Sat Apr  1 21:12:00 2017,14.0,26.0
Sat Apr  1 21:13:00 2017,15.0,26.0
Sat Apr  1 21:14:00 2017,15.0,26.0
Sat Apr  1 21:15:02 2017,15.0,26.0
Sat Apr  1 21:16:00 2017,14.0,26.0
Sat Apr  1 21:17:00 2017,15.0,26.0
Sat Apr  1 21:18:00 2017,15.0,26.0
Sat Apr  1 21:19:00 2017,15.0,26.0
Sat Apr  1 21:20:00 2017,15.0,26.0
Sat Apr  1 21:21:00 2017,15.0,26.0
Sat Apr  1 21:22:00 2017,15.0,26.0
Sat Apr  1 21:23:00 2017,15.0,26.0
Sat Apr  1 21:24:00 2017,15.0,26.0
Sat Apr  1 21:25:00 2017,15.0,26.0
Sat Apr  1 21:26:02 2017,15.0,26.0
Sat Apr  1 21:27:00 2017,14.0,26.0
Sat Apr  1 21:28:00 2017,15.0,26.0
Sat Apr  1 21:29:00 2017,15.0,26.0
Sat Apr  1 21:30:00 2017,15.0,26.0
Sat Apr  1 21:31:02 2017,15.0,26.0
Sat Apr  1 21:32:00 2017,14.0,26.0
Sat Apr  1 21:33:00 2017,15.0,26.0
Sat Apr  1 21:34:00 2017,15.0,26.0
Sat Apr  1 21:35:00 2017,15.0,26.0
Sat Apr  1 21:36:00 2017,15.0,26.0
Sat Apr  1 21:37:00 2017,15.0,26.0
Sat Apr  1 21:38:00 2017,15.0,26.0
Sat Apr  1 21:39:00 2017,15.0,26.0
Sat Apr  1 21:40:00 2017,15.0,26.0
Sat Apr  1 21:41:00 2017,15.0,26.0
Sat Apr  1 21:42:00 2017,15.0,26.0
Sat Apr  1 21:43:00 2017,15.0,26.0
Sat Apr  1 21:44:02 2017,15.0,26.0
Sat Apr  1 21:45:00 2017,14.0,25.0
Sat Apr  1 21:46:00 2017,15.0,25.0
Sat Apr  1 21:47:00 2017,15.0,25.0
Sat Apr  1 21:48:00 2017,15.0,26.0
Sat Apr  1 21:49:00 2017,15.0,26.0
Sat Apr  1 21:50:00 2017,15.0,26.0
Sat Apr  1 21:51:02 2017,15.0,25.0
Sat Apr  1 21:52:00 2017,14.0,26.0
Sat Apr  1 21:53:00 2017,15.0,25.0
Sat Apr  1 21:54:00 2017,15.0,25.0
Sat Apr  1 21:55:00 2017,15.0,26.0
Sat Apr  1 21:56:00 2017,15.0,25.0
Sat Apr  1 21:57:04 2017,14.0,25.0
Sat Apr  1 21:58:00 2017,14.0,25.0
Sat Apr  1 21:59:00 2017,15.0,25.0
Sat Apr  1 22:00:02 2017,15.0,25.0
Sat Apr  1 22:01:00 2017,14.0,25.0
Sat Apr  1 22:02:00 2017,15.0,25.0
Sat Apr  1 22:03:00 2017,15.0,25.0
Sat Apr  1 22:04:00 2017,15.0,26.0
Sat Apr  1 22:05:00 2017,15.0,25.0
Sat Apr  1 22:06:00 2017,15.0,25.0
Sat Apr  1 22:07:00 2017,15.0,25.0
Sat Apr  1 22:08:00 2017,15.0,25.0
Sat Apr  1 22:09:02 2017,15.0,25.0
Sat Apr  1 22:10:02 2017,14.0,25.0
Sat Apr  1 22:11:00 2017,14.0,25.0
Sat Apr  1 22:12:02 2017,15.0,25.0
Sat Apr  1 22:13:00 2017,14.0,25.0
Sat Apr  1 22:14:00 2017,15.0,25.0
Sat Apr  1 22:15:02 2017,15.0,25.0
Sat Apr  1 22:16:00 2017,14.0,25.0
Sat Apr  1 22:17:00 2017,15.0,25.0
Sat Apr  1 22:18:00 2017,15.0,25.0
Sat Apr  1 22:19:00 2017,15.0,25.0
Sat Apr  1 22:20:00 2017,15.0,25.0
Sat Apr  1 22:21:00 2017,15.0,25.0
Sat Apr  1 22:22:00 2017,15.0,25.0
Sat Apr  1 22:23:00 2017,15.0,25.0
Sat Apr  1 22:24:00 2017,15.0,25.0
Sat Apr  1 22:25:00 2017,15.0,25.0
Sat Apr  1 22:26:00 2017,15.0,25.0
Sat Apr  1 22:27:00 2017,15.0,25.0
Sat Apr  1 22:28:00 2017,15.0,25.0
Sat Apr  1 22:29:00 2017,15.0,25.0
Sat Apr  1 22:30:00 2017,15.0,25.0
Sat Apr  1 22:31:00 2017,15.0,25.0
Sat Apr  1 22:32:02 2017,15.0,25.0
Sat Apr  1 22:33:00 2017,14.0,25.0
Sat Apr  1 22:34:00 2017,15.0,25.0
Sat Apr  1 22:35:00 2017,15.0,25.0
Sat Apr  1 22:36:00 2017,15.0,25.0
Sat Apr  1 22:37:00 2017,15.0,25.0
Sat Apr  1 22:38:00 2017,15.0,25.0
Sat Apr  1 22:39:00 2017,15.0,25.0
Sat Apr  1 22:40:02 2017,15.0,25.0
Sat Apr  1 22:41:00 2017,14.0,25.0
Sat Apr  1 22:42:00 2017,15.0,25.0
Sat Apr  1 22:43:00 2017,15.0,25.0
Sat Apr  1 22:44:00 2017,15.0,25.0
Sat Apr  1 22:45:00 2017,15.0,25.0
Sat Apr  1 22:46:00 2017,15.0,25.0
Sat Apr  1 22:47:00 2017,15.0,25.0
Sat Apr  1 22:48:00 2017,15.0,25.0
Sat Apr  1 22:49:00 2017,15.0,25.0
Sat Apr  1 22:50:00 2017,15.0,25.0
Sat Apr  1 22:51:00 2017,15.0,25.0
Sat Apr  1 22:52:00 2017,15.0,25.0
Sat Apr  1 22:53:00 2017,15.0,25.0
Sat Apr  1 22:54:02 2017,15.0,25.0
Sat Apr  1 22:55:02 2017,14.0,25.0
Sat Apr  1 22:56:05 2017,15.0,24.0
Sat Apr  1 22:57:00 2017,15.0,24.0
Sat Apr  1 22:58:00 2017,16.0,24.0
Sat Apr  1 22:59:00 2017,16.0,24.0
Sat Apr  1 23:00:00 2017,16.0,24.0
Sat Apr  1 23:01:00 2017,16.0,24.0
Sat Apr  1 23:02:00 2017,16.0,24.0
Sat Apr  1 23:03:00 2017,16.0,24.0
Sat Apr  1 23:04:00 2017,16.0,24.0
Sat Apr  1 23:05:02 2017,16.0,24.0
Sat Apr  1 23:06:02 2017,16.0,24.0
Sat Apr  1 23:07:00 2017,15.0,24.0
Sat Apr  1 23:08:00 2017,16.0,24.0
